,Sentiment,Score,Tweet
35,Positive,0.233333333333333,Mr Sanders never makes you feel like you re good enough to be in the room with him one former aide said
36,Neutral,0.15625,fournier I agree with Cohn Michigan not nearly as friendly to Sanders this cycle One possibility is that many of his 20
37,Neutral,0,Elizabeth Warren urged by National Organization for Women not to endorse Bernie Sanders told he has done next to nothing fo
38,Neutral,0.0625,michaelbrooks Bernie Gets It Done Sanders Record of Pushing Through Major Reforms Will Surprise You https
39,Positive,0.213636363636364,To Bernie Sanders supporters I commit to stay positive and if Bernie becomes the nominee I will absolutely support him a
40,Neutral,0,Bernie Sanders slams Joe Biden on trade before Michigan rally in Detroit
41,Positive,0.35,1 Bernie Sanders supporting podcast Chapo Trap House on whose show Sanders and staffers Sirota amp Joy Gray recently appea
42,Negative,-0.145833333333333,I voted for Elizabeth Warren because we need a President who dreams big and fights hard This campaign may be over But
43,Positive,0.333333333333333,Sen Bernie Sanders The stocks for the healthcare industry went soaring after Super Tuesday
44,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
45,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
46,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
47,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
48,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
49,Neutral,0,Bernie has a 100 record that is pro choice He has repeatedly said that he would codify Roe v Wade Joe Biden had s
50,Neutral,0,Bernie Sanders owns 3 houses The U S population is 327 million He could have given each American 1 house and still have ho
51,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
52,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
53,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
54,Positive,0.222222222222222,dingus 5992 Here is Bernie Sanders proudly supporting open gay pride in 1986 Bernie Sanders stood with
55,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
56,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
57,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
58,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
59,Neutral,0,Bernie Sanders says he is an existential threat to the Democratic establishment But when Tulsi Gabbard is thrown off of t
60,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
61,Neutral,0,fassler The left is not equivalent to Bernie Sanders
62,Neutral,0.1,Bernie Sanders is having his rallies sabotaged by nazi pseudo nationalists while the moderates are making epic joe Biden
63,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
64,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
65,Negative,-0.05,Also poor people suck and only sucky poor people support Bernie Sanders And the only good Iraqi is dead one
66,Negative,-0.1,This lifelong Democrat from Pennsylvania was asked if Bernie Sanders or Joe Biden could say anything that would convince hi
67,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
68,Positive,0.3,Joe Biden is a socialist Bernie Sanders is a communist President Trump is a freedom loving American capitalist A
69,Neutral,0.00892857142857142,Whoever it was I think they re a little outnumbered tonight A large Nazi flag was unfurled in the middle of this Ber
70,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
71,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
72,Negative,-0.355555555555556,what I was disappointed in both Rachel and Elizabeth about last night was their failure t
73,Neutral,0,tomorrow is bernie sanders day at the park he gets to walk around by himself all day and eat churros
74,Negative,-0.166666666666667,I present the words of a Senior campaign Advisor on a serious
75,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
76,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
77,Neutral,0,Bernie Sanders when asked him about Michigan Gov Gretchen Whitmer endorsing Joe Biden That wasn t he
78,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
79,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
80,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
81,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
82,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
83,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
84,Neutral,0,Bernie Sanders ad takes Barack Obama out of context CNN Video
85,Neutral,0,Folks this Bernie Sanders campaign ad with Barack Obama ad is gonna be a talker Airing in FLORIDA now
86,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
87,Neutral,0.05,assoli The youth needs to turn out much bigger than it did so far for Bernie Sanders do it
88,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
89,Neutral,0,I speak not only as a Jewish American I think I can speak for the families of some 400 000 American troops who died figh
90,Positive,0.7,Good article in my unsolicited opinion should do a speech from the depth of his heart about who h
91,Positive,0.25,For the first time ever Action has endorsed in a presidential primary They chose Here s why
92,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
93,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
94,Neutral,0,Roger Stone African American voters do not know Joe Biden
95,Neutral,0,Bernie has a 100 record that is pro choice He has repeatedly said that he would codify Roe v Wade Joe Biden had s
96,Neutral,0.136363636363636,New We have the threshold for the March 15 debate Candidates must earn 20 percent of pledged delegates awarded thus f
97,Neutral,0.0625,michaelbrooks Bernie Gets It Done Sanders Record of Pushing Through Major Reforms Will Surprise You https
98,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
99,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
100,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
101,Negative,-0.25,Why is Obama in both Biden and Bernie s commercials Obama s such a puppet and fake Socialis
102,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
103,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
104,Neutral,0,Roger Stone African American voters do not know Joe Biden
105,Positive,0.25,Numerous prominent Bernie Sanders supporters have been claiming for three days now with zero proof that Biden has dementia
106,Neutral,0,No matter who you support for president we all need to condemn this hateful display of a Nazi flag at last night s Bernie S
107,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
108,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
109,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
110,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
111,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
112,Neutral,0.1,Owen Poll Will young people vote for Bernie Sanders Please retweet
113,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
114,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
115,Neutral,0,Bernie Sanders in 1995 calling out a homophobe in front of congress
116,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
117,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
118,Neutral,0,I wasn t a Warren supporter but maybe y all can leave her the hell alone about who she should or shouldn t endorse and ju
119,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
120,Negative,-0.1,Just a few moments ago was announced that Bernie Sanders campaign will be partnering with Fox News for a town hall next week
121,Neutral,0,Bernie Sanders never once attacked Elizabeth Warren even when she was attacking him He refused to even when the media t
122,Neutral,0,LYNCH Dear Twtter Friends YAY BERNIE SANDERS FOR PRESIDENT
123,Positive,0.8,B LOL If U think Bern led mo
124,Neutral,0.0666666666666666,We must stand tall against this hate May and all who love and support him remain safe
125,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
126,Negative,-0.188095238095238,Nazi flags are symbols of pure hate and have no place anywhere in America much less in a rally for a Jewish presidential ca
127,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
128,Positive,0.3,This deserves a lot more attn on cable news This wasn t some dingbat saying Dems are the real Nazis It was a real self avowe
129,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
130,Negative,-0.1,Just a few moments ago was announced that Bernie Sanders campaign will be partnering with Fox News for a town hall next week
131,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
132,Neutral,0.0729166666666667,Post Super Tuesday Bernie Sanders opens himself up a little bit and holds a roundtable in Detroit Michigan The parti
133,Negative,-0.543589743589744,pota Absolutely sickening and scary Man unfurls Nazi flag at Bernie Sanders rally heightening security concerns Raw Sto
134,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
135,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
136,Neutral,0,At our Boricuas para Bernie phone banks Dan has been making short Spanish films where folks talk about why they are su
137,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
138,Neutral,0,Starr The line getting into this Bernie Sanders rally in Detroit
139,Neutral,0.0833333333333333,Over the past decade Elizabeth Warren became a hero to me and helped shape my political point of view I sincerely feel the
140,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
141,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
142,Neutral,0.1,tete Wow Bernie congratulates Warr
143,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
144,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
145,Positive,0.233333333333333,jay Bernie has definitely had people who have helped him on several issues both rhetorically and policy wise But why do people
146,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
147,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
148,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
149,Neutral,0,Sanders himself has said that he is not particularly religious But now in 2020 Sand
150,Neutral,0,Bernie Sanders shrugs off Whitmer endorsement as Michigan establishment unites around Biden
151,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
152,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
153,Neutral,0,TV news ignores Nazi flag flown at Bernie Sanders rally The incident took place amid a massive resurgence in anti Semitic a
154,Positive,0.5,Joe Biden Outperforming Bernie Sanders In Counties With Lower Incomes More Voters Of Color
155,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
156,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
157,Neutral,0.2,Bernie Sanders did release his medical records including his surgical history of inguinal hernia repair and a detailed histor
158,Positive,0.541666666666667,The difference between Dems and Republicans Dems kick Nazis out Republicans call them very fine people confederates
159,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
160,Positive,0.333333333333333,Phoenix PARASITE AMONG PARASITES NAZI FLAG APPEARS AT BERNIE SANDERS RALLY IN PHOENIX The flag was quickly removed
161,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
162,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
163,Negative,-0.204166666666667,Dropping a Nazi flag in front of a Jewish candidate isn t rude or mean And it s not just a message for Bernie Sanders I
164,Neutral,0,Looking at some of thing she s said if she doesn t endorse Bernie Sanders she gives credence to
165,Negative,-0.133333333333333,Bloomberg staffers told me about the grifts they ran which included actively campaigning for Bernie Sanders faking c
166,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
167,Positive,0.5,Joe Biden Outperforming Bernie Sanders In Counties With Lower Incomes More Voters Of Color
168,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
169,Positive,0.233333333333333,jay Bernie has definitely had people who have helped him on several issues both rhetorically and policy wise But why do people
170,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
171,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
172,Negative,-0.05,Let us never forget that President Trump is a complete piece of shit He called the governor of Washington state
173,Neutral,0,Bernie Sanders s gun record exposes him for what he is
174,Neutral,0,the reason MSNBC isn t talking about the antisemitic attack at the Bernie Sanders rally is because they have producers
175,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
176,Neutral,0,As of this writing neither CNN nor MSNBC has mentioned that a Nazi unfurled a swastika flag at a Bernie Sanders rally
177,Neutral,0,If the National Organization of Women is encouraging Elizabeth Warren not to support Bernie Sanders but has no issue with J
178,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
179,Negative,-0.0833333333333333,Jadakiss is currently talking about the phenomenon where people are buying less Corona beer because of the coronavirus
180,Neutral,0.1,Where is that tweet that said the old mana Lana is singing about is Bernie sanders
181,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
182,Neutral,0,we need the Dixie Chicks to endorse Bernie Sanders immediately
183,Neutral,0.183333333333333,Nomiki Konst claiming Biden didn t win Super Tuesday Sanders flailing wildly in one weird attack ad after another B
184,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
185,Neutral,0,There is a group of WarrenDemocrats putting together a letter of demands we have for Bernie Sanders if he is to earn o
186,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
187,Positive,0.541666666666667,The difference between Dems and Republicans Dems kick Nazis out Republicans call them very fine people confederates
188,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
189,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
190,Positive,0.233333333333333,I repeat this deranged man is a clear and present danger not just to his own country but to the rest of the world Tr
191,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
192,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
193,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
194,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
195,Positive,0.541666666666667,The difference between Dems and Republicans Dems kick Nazis out Republicans call them very fine people confederates
196,Neutral,0,Roger Stone African American voters do not know Joe Biden
197,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
198,Positive,0.7,good morning to everyone except my flatmate who has just woken me up from a dream in which i was watching bernie sander
199,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
200,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
201,Negative,-0.333333333333333,Drug addition is a serious health risk Racism is immoral amp disgust
202,Neutral,0.0848484848484848,NEW A viral image of a sprawling Vermont estate is going around social media alongside the claim that the home is owned by
203,Negative,-0.0222222222222222,I m a 29 year old black woman who cares about m4a education childcare and stronger safety nets for every American I s
204,Negative,-0.204166666666667,Dropping a Nazi flag in front of a Jewish candidate isn t rude or mean And it s not just a message for Bernie Sanders I
205,Neutral,0.2,Sanders and Warren both would have made fabulous presidents but there can only be one Democratic nominee Now that Warren is
206,Positive,0.25,For the first time ever Action has endorsed in a presidential primary They chose Here s why
207,Negative,-0.319047619047619,Disgusting This is just plain wrong Waving a Nazi flag at a Jewish political candidate who had family members killed in the H
208,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
209,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
210,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
211,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
212,Neutral,0,Earlier today Robert Sterkeson the no Nazi who unfurled a swastika flag at a Bernie Sanders rally had thousands of subsc
213,Neutral,0.15625,fournier I agree with Cohn Michigan not nearly as friendly to Sanders this cycle One possibility is that many of his 20
214,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
215,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
216,Neutral,0.1,Absolutely boils my blood that Bernie Sanders receives the same AS smears as Corbyn for being a pro Palestinian socialist H
217,Neutral,0,Bernie Sanders when asked him about Michigan Gov Gretchen Whitmer endorsing Joe Biden That wasn t
218,Positive,0.266666666666667,President says he was ready to face communist Bernie Sanders and then Joe Biden won on Super Tuesday
219,Positive,0.4,Who was running at this point in the 2016 Republican Primary Ben Carson Ted Cruz Marco Rubio John Kasich Donald T
220,Negative,-0.025,The truth is Bernie Sanders is likely our last real chance to stop the climate catastrophe before it s too late Trump wi
221,Negative,-0.6,crazy how delving into the history of the 1970 nelson birth control pill hearings will bolster your faith in bernie sanders as
222,Positive,0.28,It s high time we learned the difference between Bernie Sanders supporters people who genuinely believe in progressive ch
223,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
224,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
225,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
226,Positive,0.25,has been a champion for equality in ways most people can t possibly imagine To suggest that she is a racist is
227,Neutral,0,As of this writing neither CNN nor MSNBC has mentioned that a Nazi unfurled a swastika flag at a Bernie Sanders rally
228,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
229,Neutral,0,35 years of BernieRussiaCollusion In 2015 he hired Manafort s partner Tad Devine who was mentioned numerous times in th
230,Positive,0.45,If MSM reported fairly they would sound like this Joe Biden and Bernie Sanders will be 80 during their first year in of
231,Positive,0.25,Elizabeth Warren was my first choice I voted for her I went to her rallies I volunteered for her campaign I m hear
232,Positive,0.25,Numerous prominent Bernie Sanders supporters have been claiming for three days now with zero proof that Biden has dementia
233,Neutral,0,on MSNBC they are currently replaying the clip of Elizabeth Warren talking about Bernie Sanders s online supporters it
234,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
235,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
236,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
237,Positive,0.5,luver I can t stand her I can t even listen to her But In Feb Nina Turner Bernie Sanders top surrogate sa
238,Negative,-0.145833333333333,I voted for Elizabeth Warren because we need a President who dreams big and fights hard This campaign may be over But
239,Neutral,0,The summer my parents defected Bernie Sanders was role playing a Trotskyite in his class war against the Lumpenproletar
240,Positive,0.214285714285714,Soooo I m guessing the DNC and the establishment rigged her interview and made her say this She s a smart lady who sp
241,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
242,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
243,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
244,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
245,Neutral,0,No matter who you support for president we all need to condemn this hateful display of a Nazi flag at last night s Bernie S
246,Neutral,0,Milano So did Obama oh wait he did drink it in a stunt and don t forget who wasn t at DAPL Not Obama not
247,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
248,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
249,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
250,Neutral,0,gf we can either go to the Sanders rally or we can have sex me hmm Bernie or Bust
251,Positive,0.266666666666667,President says he was ready to face communist Bernie Sanders and then Joe Biden won on Super Tuesday
252,Positive,0.3,Joe Biden is a socialist Bernie Sanders is a communist President Trump is a freedom loving American capitalist A
253,Negative,-0.3,Note that she was forced out of the Pennsylvani
254,Neutral,0,Compare how they voted NAFTA Joe Biden for Bernie Sanders against Invasion of Iraq Joe Biden for Bernie S
255,Neutral,0,with warren out i just wanna remind everyone to vote for bernie sanders the only candidate that went out and fought fo
256,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
257,Neutral,0,every time you call sanders and biden two white men you ignore a fundamental part of bernie s identity that means so
258,Neutral,0,Bernie has a 100 record that is pro choice He has repeatedly said that he would codify Roe v Wade Joe Biden had s
259,Neutral,0,Roger Stone African American voters do not know Joe Biden
260,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
261,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
262,Neutral,0,Then don t sit there and complain on twitter We need Donate now
263,Positive,0.541666666666667,The difference between Dems and Republicans Dems kick Nazis out Republicans call them very fine people confederates
264,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
265,Neutral,0,Here s the story from the heroes themselves
266,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
267,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
268,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
269,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
270,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
271,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
272,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
273,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
274,Neutral,0.133333333333333,This is the Democratic primary and thus independent voters are not the target audience By the way I m not entire
275,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
276,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
277,Neutral,0,Starr The line getting into this Bernie Sanders rally in Detroit
278,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
279,Neutral,0.05,Cat 328 Chinese Nationals Caught Trying To Illegally Enter U S At Southern Border Might be a good time 2remind everyone tha
280,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
281,Positive,0.258333333333333,Joe Biden has put an exclamation point on his Super Tuesday victories by winning the most delegates with at least 610 according t
282,Neutral,0,I went to the Civil Rights march in Selma with my husband amp on one of 5 buses leaving from various part
283,Neutral,0,on MSNBC they are currently replaying the clip of Elizabeth Warren talking about Bernie Sanders s online supporters it
284,Neutral,0.0681818181818182,New York Times Unloads on The Democrats Inconveniently Open Communist Soviet Union Used Bernie Sanders for Propag
285,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
286,Neutral,0,on MSNBC they are currently replaying the clip of Elizabeth Warren talking about Bernie Sanders s online supporters it
287,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
288,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
289,Positive,0.5,Joe Biden Outperforming Bernie Sanders In Counties With Lower Incomes More Voters Of Color
290,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
291,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
292,Neutral,0.05,Bernie Sanders appeals to the many who think that for various reasons the world just is not fair To fix that he is going to
293,Positive,0.333333333333333,The fix on Super Tuesday in the presidential election was a clubhouse deal in which the elders of the Democratic Party
294,Positive,0.8,Post Warren Poll Shows Joe Biden Taking 16 Point Lead over Sanders Nationally THIS IS GREAT CAU
295,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
296,Neutral,0,Bernie Sanders owns 3 houses The U S population is 327 million He could have given each American 1 house and still have ho
297,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
298,Neutral,0.05625,Whoever it was I think they re a little outnumbered tonight Sanders told the crowd with a smile
299,Neutral,0,I suppose your evaluation of Biden s record is not influenced by your support for Bernie
300,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
301,Neutral,0.0625,michaelbrooks Bernie Gets It Done Sanders Record of Pushing Through Major Reforms Will Surprise You https
302,Positive,0.266666666666667,President says he was ready to face communist Bernie Sanders and then Joe Biden won on Super Tuesday
303,Positive,0.35,identity Good is going back to FOX to do a town hall with Bret Baier and Martha MacCallum on Mon 3 9 at 6 30 pm E
304,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
305,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
306,Neutral,0,SAM The silence from Biden Warren and others on this incident speaks volumes We re supposed to take their concerns about em
307,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
308,Neutral,0,Bureau of Prisons Continue to Stonewall Political Prisoner Despite Act of Congress Bernie Sanders Cary
309,Negative,-0.0833333333333333,I m a grown a all the way Black woman Bernie Sanders National Co Chair explains why sometimes white liberal
310,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
311,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
312,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
313,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
314,Neutral,0,supporters flying above the Bernie Sanders rally in Phoenix Arizona earlier today in a Trump2020 helo
