,Sentiment,Score,Tweet
1027,Negative,-0.07500000000000001,READ MY OP ED HATE IS NOT ENOUGH Many people believe that hating Donald Trump Is enough to lead to his defeat The
1028,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1029,Positive,1.0,culler Bernie Sanders would best
1030,Negative,-0.05,BREAKING NEWS Michigan Mayor Michael Taylor a life long Republican who voted for President Donald Trump in 2016 has
1031,Neutral,0.0,Hyping Joe Biden as electable has hallm
1032,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1033,Positive,0.5,Guess who won SuperTuesday2 Donald Trump Biden will be destroyed in November by Trump if he s still able to talk by t
1034,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1035,Negative,-0.4,In the history of presidential politics I have never seen anything like the energy that has galvanized behind Joe Biden
1036,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1037,Positive,0.2333333333333333,pundit Donald Trump Jr Wants to Debate Hunter Biden on Who Benefited Most Financially off of Father s Service
1038,Positive,0.5,If says we are leaning in or compliments Impeached Donald Trump for stopping planes from China one more time I
1039,Negative,-0.125,Rep Jackie Speier D CA told MSNBC on Sunday that President Donald Trump should cancel his campaign rallies due to the
1040,Negative,-0.15714285714285714,Policies that don t challenge the status quo right now are incredibly dangerous Bernie Sanders is not a risky candidat
1041,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1042,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1043,Neutral,0.0,A national health emergency shows there s no hope for redemption for Donald Trump
1044,Neutral,0.0,Donald Trump s last chance
1045,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1046,Negative,-0.041666666666666664,Donald J Trump the polar opposite of Hillary R Clinton
1047,Positive,0.35,This is a true story from 2015 Looking at the events from that time makes me thank God every day for Donald Trum
1048,Neutral,0.1,A Message to Sessions and everyone who supports old Donald Everything Trump touches dies
1049,Neutral,0.0,Donald Trump spurns Jeff Sessions backs Tommy Tuberville for Alabama Senate
1050,Neutral,0.0,Donald Trump vs Joe Biden
1051,Neutral,0.0,I m not working for you Joe Biden I will fight for you with every breath in my body and I will never ever let yo
1052,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1053,Positive,0.4,WATCH reacts to Joe Biden s projected victory in Michigan s Democratic primary Donald Trump got himself impe
1054,Neutral,0.0,Take that Donald Trump
1055,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1056,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1057,Negative,-0.07142857142857144,I am angry and worried right now As are tens of millions of Americans I don t know what will happen next but what I do
1058,Neutral,0.0,Donald Trump talked about temporarily suspending federal payroll taxes to help stimulate the market and economy over the
1059,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1060,Neutral,0.125,THE SNAKE 2020 Spoken by Donald Trump PRESENTING The Case Against OPEN BORDERS AND many other Moronic DEMOCRAT
1061,Neutral,0.0,donald trump is the lowest of life anyone can imagine evidence number 13672
1062,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
1063,Neutral,0.0,Nicolle Wallace cracks up laughing at Don Trump Jr desperately trying to get his own mud wrestling match debate
1064,Positive,0.8,1 This speech is hitting all of s win the era in America Belonging uniting progressive polic
1065,Negative,-0.35,America is on the verge of a pandemic because Donald Trump was too incompetent to handle a virus that everyone knew wa
1066,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1067,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1068,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1069,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1070,Negative,-0.15555555555555559,If you want a test you CAN T have one HHS Secretary slaps down Donald Trump and says people who hear they have cor
1071,Neutral,0.13125,NEWS Yesterday Donald Trump promised America he d unveil a major economic plan to blunt the coronavirus fallout at a Tue
1072,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1073,Neutral,0.0,ATENTION CORONAVIRUS VICTIMS You can rest easier knowin your illness didn t keep Donald Trump from playin golf
1074,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1075,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1076,Positive,0.2333333333333333,Donald Trump Jr Wants to Debate Hunter Biden on Who Benefited Most Financially off of Father s Service
1077,Positive,0.8,Via by Donald Trump To Blast Obama on China Trade Make America Great Again
1078,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1079,Neutral,0.0,Prince Harry says Trump has blood on his hands in leaked phone call
1080,Neutral,0.0,CPACvirus The mis labels COVID19 in a racist effort to try to cast blame or turn the s
1081,Neutral,0.0,In an interview with NPR Kate Bedingfield Joe Biden s deputy campaign manager and communications director stressed unity among
1082,Neutral,0.0,Do you approve of Donald Trump s presidency LoseWithBiden ByebyeBernie SuperTuesday2
1083,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1084,Neutral,0.0909090909090909,Guess who can t wait to read my new book with Peter Golenbock titled AMERICAN NERO loves his new name D
1085,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1086,Negative,-0.05,Did you encourage them to tell kids to punch back harder Melania Stumps for Donald Trump He
1087,Neutral,0.0,President Trump s continued hand shaking has worried some federal health officials who wish he would stop until medical experts ha
1088,Negative,-0.1,jackkeane I am honored and overwhelmed by President Trump s decision to award the Medal of Freedom I lived a military life among
1089,Neutral,0.0,Bernie is done Vaccines work and are safe Donald Trump is a corrupt skell QAnon is horseshit Tabasco gt Sriracha
1090,Neutral,0.0,IS THAT A DONALD TRUMP ANIMATRONIC
1091,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1092,Neutral,0.0,Bernie is done Vaccines work and are safe Donald Trump is a corrupt skell QAnon is horseshit Tabasco gt Sriracha
1093,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1094,Positive,1.0,Our diversity is and has always been our greatest strength as a nation Donald Trump doesn t get that we need a president
1095,Neutral,0.0,I hereby am endorsing not just to be the nominee but the next President of the United States
1096,Neutral,0.0,Donald J Trump stable genius covid 19 expert religious man makeup and beauty influencer fait
1097,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1098,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a
1099,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1100,Neutral,0.0,richard neill 11 L
1101,Positive,0.325,it s pretty important to me that if donald trump gets re elected
1102,Neutral,0.0,ReaalAmerican Trump Campaign Chief Is Funneling Pay To Eric Trump s Wife Don Jr s Girlfriend Report
1103,Neutral,0.13125,NEWS Yesterday Donald Trump promised America he d unveil a major economic plan to blunt the coronavirus fallout at a Tue
1104,Neutral,0.05000000000000002,President Donald J Trump presented the Medal of Freedom our nation s highest civilian honor to General Jack Keane
1105,Neutral,0.08333333333333333,Joe Biden was not my first candidate he was not my second candidate and he was not my third candidate He s the ca
1106,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1107,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1108,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1109,Negative,-0.1,Fact check Trump spent the weekend lying about Mexico his wall and oil news politics via
1110,Negative,-0.13333333333333333,Donald Trump Reminds me of Wezerd of Oz Movies when there is A Giant behind the cartein and when it open U will see a DWARF
1111,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1112,Neutral,0.0,WATCH Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a commo
1113,Neutral,0.0,Where s Eric and Junior Eric and Don Jr off loaded a Manhattan penthouse to a woman who runs a bu
1114,Positive,0.25,JoeBiden Donald Trump s America First policy has made America alone
1115,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1116,Neutral,0.0,Matt Gaetz was exposed to the coronavirus and then proceeded to spend the entire weekend with Trump
1117,Neutral,0.0,The president is also pushing for a payroll tax cut that conveniently lasts through the election because he s the
1118,Neutral,0.0,randy Donald Trump Jr and Eric Trump Cost Taxpayers 250 000 in Just 1 Month for Family Bus
1119,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1120,Positive,0.45,Tonight made one thing clear We re building the campaign that will win this nomination and defeat Donald Trump If you re
1121,Neutral,0.0,Andrew Yang I hereby am endorsing Joe Biden The math says Joe is our prohibitive nominee We need to bring the party toge
1122,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1123,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1124,Neutral,0.05000000000000002,President Donald J Trump presented the Medal of Freedom our nation s highest civilian honor to General Jack Keane
1125,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1126,Negative,-0.5,Sorry if this sounds in defense of Donald trump but it s not I just don t like how people are all like oh choose
1127,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1128,Neutral,0.1875,In Michigan with 47 reporting President Donald J Trump has received more votes than any other incumbent President
1129,Neutral,0.08333333333333333,Joe Biden was not my first candidate he was not my second candidate and he was not my third candidate He s the ca
1130,Neutral,0.0,Trump Campaign Chief Is Funneling Pay To Eric Trump s Wife Don Jr s Girlfriend Report
1131,Positive,0.43125,bonder is uniting the party and building the broad coalition Democrats will need to win in November We share a co
1132,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1133,Negative,-0.041666666666666664,Donald J Trump the polar opposite of Hillary R Clinton
1134,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1135,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1136,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1137,Neutral,0.1,Trump is the only man in the whole country maybe the world who could withstand the Coup and all that means an
1138,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1139,Positive,0.45,Tonight made one thing clear We re building the campaign that will win this nomination and defeat Donald Trump If you re
1140,Neutral,0.0,I no longer agree The DNC is an existential threat to our Democracy Given it is controlled by Oligarchs it is
1141,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1142,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal
1143,Negative,-0.30000000000000004,The way things are going Donald Trump may be forced not to hold rallies That should dissipate some of the hypnotic effec
1144,Neutral,0.0,President Trump endorses fmr Auburn football coach Tommy Tuberville in US Senate runoff race in Alabama Tuberville is facing f
1145,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1146,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1147,Negative,-0.14333333333333334,I am very curious This is part1 2 of who do you hate the most in Trump family besides Donald himself This is my f
1148,Neutral,0.0,Where s Hunter
1149,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1150,Positive,0.45,Tonight made one thing clear We re building the campaign that will win this nomination and defeat Donald Trump If you re
1151,Negative,-0.18333333333333335,Yes Sean Hannity is an idiot and yes he s a big bore but listening to Hannity tells you exactly what Trump is thinkin
1152,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1153,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1154,Neutral,0.1875,In Mississippi with 69 reporting President Donald J Trump has received more votes than any other incumbent Preside
1155,Negative,-0.6549999999999999,This has been a very very bad week for Donald Trump it s getting worse
1156,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1157,Negative,-0.8,Donald Trump the man is an idiot That s who we have in charge during this crisis an idiot
1158,Neutral,0.0,These will eventually disappear just like Obama s presidency when the truth is brought out
1159,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1160,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1161,Neutral,0.0,In an interview with NPR Kate Bedingfield Joe Biden s deputy campaign manager and communications director stressed unit
1162,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1163,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1164,Neutral,0.0,After next week he should go further We cannot defeat Donald Trump without the passion energy id
1165,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1166,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1167,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1168,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1169,Neutral,0.0,Joe Biden is going to be the Democratic nominee It s time for the Party to come together and focus on beating Donald Tru
1170,Positive,0.7,My mom would have loved Donald J Trump as President She loved America
1171,Neutral,0.0,JoeBiden I want to thank BernieSanders amp his supporters for their tireless energy amp their passion We share a c
1172,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1173,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1174,Neutral,0.0,In Missouri President Donald J Trump 227 347 with 60 reporting has received three times the number of votes as
1175,Neutral,0.0,In Washington with just under 70 reporting President Donald J Trump currently has 516 037 votes He has received m
1176,Negative,-0.6,Mother fucker On a day where the stock market was desperate to go up Donald Trump s tweet created one heck of a
1177,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1178,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1179,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1180,Negative,-0.1,You slipped into a coma in 2007 and awoke today The president of the United States Donald Trump has endorsed Tommy T
1181,Neutral,0.0,Have you taken the BernieOrElse pledge yet Head over to our site and let the establishment know that you will not Vo
1182,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1183,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1184,Neutral,0.0,Congratulations to Donald Trump on his reelection tonight
1185,Negative,-0.4,Donald Trump just showed how thoroughly his head is not in the game
1186,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1187,Neutral,0.12646103896103897,UK Donald Trump on coronavirus contingency plans A lot of positive different numbers all different numbers very large nu
1188,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1189,Neutral,0.0,Current Cloudy with regular tweets 1 chance Donald Trump posted this himself Tweet Forecast
1190,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
1191,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1192,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1193,Neutral,0.15,I am a Republican but do NOT fit in with most Republicans today The party I remember is the party of Eisenhower I g
1194,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1195,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1196,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1197,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1198,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1199,Neutral,0.0,President Trump endorses fmr Auburn football coach Tommy Tuberville in US Senate runoff race in Alabama Tuberville is facing f
1200,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1201,Neutral,0.0,Do Nothing Donald Spend Taxpayer on Golf and make Gov t pay double For Trump Hotel Services
1202,Neutral,0.0,Donald J Trump Hey you How low will you go You just cannot help y
1203,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1204,Negative,-0.3,We share a common goal and together we ll defeat Donald Trump We ll defeat him together 2020 If y
1205,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1206,Neutral,0.10714285714285714,While public health experts caution us against large gatherings the commander in chief schedules a rally What message d
1207,Neutral,0.0,Anyone who voted for Biden over Bernie Sanders just guaranteed another 4 years of Donald Trump Congrats you just play
1208,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1209,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1210,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1211,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1212,Negative,-0.4,In the history of presidential politics I have never seen anything like the energy that has galvanized behind Joe Biden
1213,Neutral,0.1,Let s see Roxie In Michigan Joe Biden thus far has 762 965 votes amp Sanders has 5
1214,Positive,0.45,Tonight made one thing clear We re building the campaign that will win this nomination and defeat Donald Trump If you re
1215,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1216,Neutral,0.0,The socialist is Donald Trump bailout the farmers now He
1217,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1218,Neutral,0.0,In Missouri President Donald J Trump 227 347 with 60 reporting has received three times the number of votes as
1219,Neutral,0.13333333333333333,If Joe Biden won the primary Donald Trump won again this man does not look ok there is something wrong
1220,Neutral,0.0,When the history of this epidemic is written we ll find it started with a massive cove
1221,Neutral,0.10714285714285714,BREAKING Here s what Donald Trump said off the record about Roblox The Galaxy S8 is smart enough to make a pen
1222,Positive,0.5,President Donald Trump is going to win the election by a landslide What we really need to focus on is keeping the
1223,Positive,0.7666666666666666,is totally awesome and so respectable This is a great example of how we should all be handling the
1224,Positive,0.25,You are spot on Chuck That is exactly why we elected President Donald J Trump
1225,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1226,Positive,0.43125,bonder is uniting the party and building the broad coalition Democrats will need to win in November We share a co
1227,Neutral,0.0,Where s Eric and Junior Eric and Don Jr off loaded a Manhattan penthouse to a woman who runs a bu
1228,Neutral,0.0,Reality is Bernie Sanders campaign has failed to convince voters that he s the best candidate to defeat Donald Trump Sad consid
1229,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1230,Negative,-0.7571428571428571,The Stupid Prince Prince Harry says Donald Trump has blood on his hands and is one of the sick people running th
1231,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1232,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1233,Neutral,0.0,We need to start working on defeating Donald Trump becomes the 11th former 2020 presidential candidate to
1234,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1235,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1236,Neutral,0.0,Steve Mnuchin met with a Russian Ambassador today and signed an agreement that included Implementation of the arrange
1237,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1238,Neutral,0.0,Joe Biden I want to thank Bernie Sanders and his supporters for their tireless energy and their passion We share a com
1239,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1240,Neutral,0.0,Donald Trump has catastrophic meltdown after Joe Biden locks up the Democratic nomination
1241,Neutral,0.0,Donald Trump
1242,Neutral,0.15,I am a Republican but do NOT fit in with most Republicans today The party I remember is the party of Eisenhower I g
1243,Positive,0.45,Enjoy 4 more years of Donald Trump you braindead neolib hacks
1244,Neutral,0.0,BREAKING Republican Mayor Michael Taylor of Sterling Heights Michigan has endorsed Joe Biden Yes folks That s cor
1245,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1246,Positive,0.45,Thank you to all of our incredible supporters and volunteers across the country tonight s victories wouldn t be possible wi
1247,Positive,0.5,This guy sounds more like Donald Trump than Donald Trump does Take a listen
1248,Neutral,0.0500000000000001,Dear God Donald Trump is r president he a great man but we re introuble well God he got alot to do but we have bad
1249,Neutral,0.0,I hope people who supported him can see the irony of him saying we need to solve the proble
1250,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1251,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1252,Neutral,0.0,Donald Trump just days ago claimed the number of infections would shortly be zero Mike Pence slavishly fawned over Trump
1253,Negative,-0.3,I want to earn every vote Let s bring this nation together We share a common goal And together we ll beat Donald Tr
1254,Neutral,0.0,To the Republicans obsessively Tweeting the hashtag LoseWithBiden here s a promise The only person who will LoseW
1255,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1256,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1257,Neutral,0.0,Also see Donald Trump
1258,Neutral,0.0,Look if y all want to vote for perverts Joe Biden and Donald Trump that s YOUR BUSINESS Don t even try to shame me into vot
1259,Neutral,0.0,Also in Latah County Incumbent President Donald Trump received 1 869 votes giving him 91 percent of the Republican vote
1260,Neutral,0.08666666666666667,I m for Joe but you better believe if Bernie is the nominee I ll be 100 behind him Come Hell or high
1261,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1262,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
1263,Neutral,0.18333333333333335,Really Because I d quite like to see people who are damaging the planet get it Donald Trump in particular
1264,Negative,-0.5,PolitiFact Trump wrongly blames Obama for limits on coronavirus testing
1265,Negative,-0.3,I want to thank Bernie Sanders and his campaign for their tireless energy and their passion We share a common goal A
1266,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1267,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1268,Positive,0.9,President Donald J Trump gives an update after meetings with lawmakers on Capitol Hill Hi Sir Excellent Great Job
1269,Negative,-0.5,It s insane The same Mainstream Media pundits amp Democrats who attack Donald Trump for his rhetoric are praising Joe
1270,Positive,0.25,Donald J Trump and Don Jr are the most vetted presidential candidate and son in American history Joe Biden and Hun
1271,Neutral,0.0,Joe Biden just graciously thanked Bernie Sanders and his supporters for their tireless energy and passion saying Together
1272,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1273,Positive,0.25,One more time for the people in the back The Democrats are coalescing around Biden because of the existential threat of
1274,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1275,Neutral,0.05,Donald Trump wants to lecture us when he spent the weekend at his Florida golf resort Dem Rep Hakeem Jeffries responded this
1276,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
1277,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1278,Negative,-0.033333333333333326,Again if Donald John Trump was a REAL POTUS these 2 Left Wing Fascist Nazi Communists Scum would be arrested for S
1279,Neutral,0.0,BREAKING Republican Mayor Michael Taylor of Sterling Heights Michigan has endorsed Joe Biden Yes folks That s cor
1280,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1281,Positive,0.32083333333333336,Perhaps more importantly as Democrats look to the race against President Donald Trump Biden is now demonstrating a broad
1282,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1283,Neutral,0.0,Bernie is done Vaccines work and are safe Donald Trump is a corrupt skell QAnon is horseshit Tabasco gt Sriracha
1284,Neutral,0.2,Joe Biden thanks Sen Sanders supporters after projected victories in Mississippi Missouri and Michigan We share a commo
1285,Neutral,0.0,Donald Trump s campaign manager is quietly channeling money to Eric Trump s wife and Donald Trump Jr s girlfriend Th
1286,Neutral,0.15,I am a Republican but do NOT fit in with most Republicans today The party I remember is the party of Eisenhower I g
1287,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1288,Positive,0.8,It s been a great night thank you for all of your support We re bringing this party together and it s going to take all of
1289,Negative,-0.08055555555555556,Time to move on to the general We have a big fight on our hands but with everyone working hard and pulling together
1290,Neutral,0.0,Look we just have irreconcilable differences and that happens Sometimes you have to let go of an abusive relationship
1291,Positive,0.55,Why I think Trump will lose in November For the 6 months I challenged Trump in the primary a surprising of Republican
1292,Neutral,0.0,Request to journalists Please ask Donald Trump to explain the concept of logarithmic growth Coronavirus COVID19
1293,Neutral,0.13636363636363635,If Donald Trump announced two new national holidays the opening Thursday and Friday of the NCAA Tournament amp told people t
1294,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1295,Positive,0.6,Even before he declared for the presidency I fought for the principles that Donald Trump so effectively advocated in the
1296,Positive,0.4333333333333333,I want to thank Bernie Sanders and his supporters for their tireless energy and their passion Joe Biden says after a strong sho
1297,Negative,-0.19999999999999998,Graumann Faith in Yang lost How disappointing I understand his point I really do but Biden The Democrats
1298,Neutral,0.0,This campaign is all about you and together we re going to go all the way to the White House Chip in what you can to defeat
1299,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1300,Positive,0.2857142857142857,To my friends and supporters who support I was a Bernie supporter in 2016 and believe he is right in diagno
1301,Positive,0.45,In moments of crisis presidential leadership is even more important But time and time again Donald Trump has proven just h
1302,Neutral,0.0,We are in a battle for the soul of our nation and Donald Trump is poison to our soul We have to get him out of the White H
1303,Neutral,0.0,Do you think the germaphobe in chief will ever hangout with butt sniffing amp potentially infected ever again
1304,Positive,0.4,Donald Trump sputters through a symphony of slurred words that make Joe Biden sound like Churchill during the Battle of Britain
1305,Neutral,0.0,And people wonder why has it in for Donald Trump
1306,Positive,0.8333333333333334,Nambia Diversary Pivittible Donald Trump has the best words but which one is the most best We created an interactiv
